Make,Model,Year,Sales,annual fuel consumption,annual fuel consumption (f2),T to charge120,T to charge240,mpg city,mpg city (f2),phev city gpm/100,city epm/100 ,co2,co2(f2),co2TailpipeAGpm,mpg comb,mpg comb(f2),combinedCD GPM/100,cylinders,displ,drive,fuelCost,fuelCostA08,fuelType,mpg highway,highwayA08,elec compumption kw/100m,LV,PV,id,trany,UCity,UHighway,VClass,year,youSaveSpend,evMotor (0 for non electric),mfrCode,charge240b,mpg City total,mpg Hwy total,mpg Comb total,MSRP Low,MSRP High
Cadillac,CT6,2016,9169,13.1844,0,0,0,22,0,0,0,357,-1,0,25,0,0,4,2,Rear-Wheel Drive,1600,0,Gasoline,30,0,0,15,110,37252,Automatic,27.5607,43.1458,Large Cars,2016,-500,,GMX,0,22,30,25,160700,0
Cadillac,CT6,2017,10542,15.69571429,0,0,0,18,0,0,0,417,-1,0,21,0,0,6,3.6,All-Wheel Drive,1900,0,Gasoline,27,0,0,15,110,37775,Automatic,23.0019,37.6636,Large Cars,2017,-2000,,GMX,0,18,27,21,19795,25695
Cadillac,CT6,2018,9668,15.69571429,0,0,0,18,0,0,0,424,-1,0,21,0,0,6,3,All-Wheel Drive,2350,0,Gasoline,26,0,0,15,110,38644,Automatic,22.7,36.5,Large Cars,2018,-4250,,GMX,0,18,26,21,31865,0
Cadillac,CTS,2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,CTS,2001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,CTS,2002,37976,17.34789474,0,0,0,16,0,0,0,467.7368421,-1,0,19,0,0,6,3.2,Rear-Wheel Drive,2600,0,Gasoline,24,0,0,13,100,18642,Automatic,20.298,32.8,Midsize Cars,2003,-5500,,,0,16,24,19,0,0
Cadillac,CTS,2003,49392,17.34789474,0,0,0,16,0,0,0,467.7368421,-1,0,19,0,0,6,3.2,Rear-Wheel Drive,2600,0,Gasoline,24,0,0,13,100,18642,Automatic,20.298,32.8,Midsize Cars,2003,-5500,,,0,16,24,19,0,0
Cadillac,CTS,2004,57211,17.34789474,0,0,0,16,0,0,0,467.7368421,-1,0,19,0,0,6,3.2,Rear-Wheel Drive,2600,0,Gasoline,23,0,0,13,99,19730,Automatic,20.1782,32.4784,Midsize Cars,2004,-5500,,,0,16,23,19,0,0
Cadillac,CTS,2005,61512,17.34789474,0,0,0,16,0,0,0,467.7368421,-1,0,19,0,0,6,3.6,Rear-Wheel Drive,2100,0,Gasoline,25,0,0,13,99,20850,Automatic,19.513,35.1989,Midsize Cars,2005,-3000,,,0,16,25,19,0,0
Cadillac,CTS,2006,54846,17.34789474,0,0,0,16,0,0,0,467.7368421,-1,0,19,0,0,6,2.8,Rear-Wheel Drive,2100,0,Gasoline,24,0,0,13,99,21939,Automatic,20,34.1,Midsize Cars,2006,-3000,,,0,16,24,19,0,0
Cadillac,CTS,2007,57029,17.34789474,0,0,0,16,0,0,0,467.7368421,-1,0,19,0,0,6,2.8,Rear-Wheel Drive,2100,0,Gasoline,24,0,0,13,99,23243,Automatic,20,34.1,Midsize Cars,2007,-3000,,,0,16,24,19,0,0
Cadillac,CTS,2008,58774,16.4805,0,0,0,17,0,0,0,444.35,-1,0,20,0,0,6,3.6,Rear-Wheel Drive,2000,0,Gasoline,26,0,0,14,96,24358,Automatic,21.449,36.7774,Midsize Cars,2008,-2500,,,0,17,26,20,0,0
Cadillac,CTS,2009,38817,16.4805,0,0,0,17,0,0,0,444.35,-1,0,20,0,0,6,3.6,Rear-Wheel Drive,2000,0,Gasoline,26,0,0,14,97,25471,Automatic,21.465,36.8354,Midsize Cars,2009,-2500,,,0,17,26,20,0,0
Cadillac,CTS,2010,45656,15.69571429,0,0,0,18,0,0,0,423.1904762,-1,0,21,0,0,6,3.6,Rear-Wheel Drive,1900,0,Gasoline,27,0,0,16,100,26395,Automatic,22.9,40,Midsize Cars,2010,-2000,,,0,18,27,21,0,0
Cadillac,CTS,2011,55042,15.69571429,0,0,0,18,0,0,0,423.1904762,-1,0,21,0,0,6,3.6,Rear-Wheel Drive,1900,0,Gasoline,27,0,0,15,99,30378,Automatic,22.9,40.1,Midsize Cars,2011,-2000,,,0,18,27,21,0,0
Cadillac,CTS,2012,46979,15.69571429,0,0,0,18,0,0,0,423.1904762,-1,0,21,0,0,6,3.6,Rear-Wheel Drive,1900,0,Gasoline,27,0,0,15,99,31365,Automatic,23,40.4,Midsize Cars,2012,-2000,,GMX,0,18,27,21,0,0
Cadillac,CTS,2013,32343,23.54357143,0,0,0,12,0,0,0,641,-1,0,14,0,0,8,6.2,Rear-Wheel Drive,2900,0,Gasoline,18,0,0,30,198,32402,Automatic,14.3089,24.391,Midsize Cars,2013,-7000,,GMX,0,12,18,14,0,0
Cadillac,CTS,2014,31115,15.69571429,0,0,0,18,0,0,0,428,-1,0,21,0,0,6,3.6,All-Wheel Drive,1900,0,Gasoline,26,0,0,13,97,33840,Automatic,22.5,36.3,Midsize Cars,2014,-2000,,GMX,0,18,26,21,21055,31105
Cadillac,CTS,2015,19485,15.69571429,0,0,0,18,0,0,0,419,-1,0,21,0,0,6,3.6,All-Wheel Drive,1900,0,Gasoline,26,0,0,13,97,35007,Automatic,23.1,37,Midsize Cars,2015,-2000,,GMX,0,18,26,21,14264,19764
Cadillac,CTS,2016,15911,13.73375,0,0,0,21,0,0,0,372,-1,0,24,0,0,4,2,All-Wheel Drive,2050,0,Gasoline,29,0,0,13,97,36580,Automatic,27.7,42.3,Midsize Cars,2016,-2750,,GMX,0,21,29,24,32930,38960
Cadillac,CTS,2017,10344,13.73375,0,0,0,20,0,0,0,376,-1,0,24,0,0,6,3.6,Rear-Wheel Drive,1700,0,Gasoline,30,0,0,13,97,37770,Automatic,25.7,42.2,Midsize Cars,2017,-1000,,GMX,0,20,30,24,21995,29700
Cadillac,CTS,2018,11219,13.1844,0,0,0,22,0,0,0,360,-1,0,25,0,0,4,2,Rear-Wheel Drive,1950,0,Gasoline,30,0,0,13,97,38704,Automatic,27.4376,42.9328,Midsize Cars,2018,-2250,,GMX,0,22,30,25,0,0
Cadillac,DeVille,2000,105694,17.34789474,0,0,0,15,0,0,0,467.7368421,-1,0,19,0,0,8,4.6,Front-Wheel Drive,2600,0,Gasoline,25,0,0,19,115,15987,Automatic,19.1,35.3,Large Cars,2000,-5500,,,0,15,25,19,0,0
Cadillac,DeVille,2001,95354,18.31166667,0,0,0,15,0,0,0,493.7222222,-1,0,18,0,0,8,4.6,Front-Wheel Drive,2750,0,Gasoline,25,0,0,19,115,16844,Automatic,18.7,35.1,Large Cars,2001,-6250,,,0,15,25,18,0,0
Cadillac,DeVille,2002,84927,17.34789474,0,0,0,16,0,0,0,467.7368421,-1,0,19,0,0,8,4.6,Front-Wheel Drive,2100,0,Gasoline,25,0,0,19,115,17774,Automatic,19.5,34.5,Large Cars,2002,-3000,,,0,16,25,19,0,0
Cadillac,DeVille,2003,82076,17.34789474,0,0,0,16,0,0,0,467.7368421,-1,0,19,0,0,8,4.6,Front-Wheel Drive,2100,0,Gasoline,25,0,0,19,115,18728,Automatic,19.5,34.5,Large Cars,2003,-3000,,,0,16,25,19,0,0
Cadillac,DeVille,2004,68195,21.974,0,0,0,13,0,0,0,592.4666667,-1,0,15,0,0,8,4.6,Front-Wheel Drive,2700,0,Gasoline,18,0,0,0,0,19830,Automatic,15.6037,25.0628,Large Cars,2004,-6000,,,0,13,18,15,0,0
Cadillac,DeVille,2005,38661,21.974,0,0,0,13,0,0,0,592.4666667,-1,0,15,0,0,8,4.6,Front-Wheel Drive,2700,0,Gasoline,18,0,0,0,0,20953,Automatic,15.7183,25.3807,Large Cars,2005,-6000,,,0,13,18,15,0,0
Cadillac,DeVille,2006,807,21.974,0,0,0,13,0,0,0,592.4666667,-1,0,15,0,0,8,4.6,Front-Wheel Drive,2700,0,Gasoline,18,0,0,0,0,20953,Automatic,15.7183,25.3807,Large Cars,2005,-6000,,,0,13,18,15,0,0
Cadillac,DeVille,2007,71,21.974,0,0,0,13,0,0,0,592.4666667,-1,0,15,0,0,8,4.6,Front-Wheel Drive,2700,0,Gasoline,18,0,0,0,0,20953,Automatic,15.7183,25.3807,Large Cars,2005,-6000,,,0,13,18,15,0,0
Cadillac,DeVille,2008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,DeVille,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,DeVille,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,DeVille,2011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,DeVille,2012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,DeVille,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,DeVille,2014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,DeVille,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,DeVille,2016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,DeVille,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,DeVille,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,DTS,2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,DTS,2001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,DTS,2002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,DTS,2003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,DTS,2004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,DTS,2005,23322,23.54357143,0,0,0,12,0,0,0,634.7857143,-1,0,14,0,0,8,4.6,Front-Wheel Drive,2900,0,Gasoline,18,0,0,0,0,22032,Automatic,15.1,25.4,Large Cars,2006,-7000,,,0,12,18,14,0,0
Cadillac,DTS,2006,58224,23.54357143,0,0,0,12,0,0,0,634.7857143,-1,0,14,0,0,8,4.6,Front-Wheel Drive,2900,0,Gasoline,18,0,0,0,0,22032,Automatic,15.1,25.4,Large Cars,2006,-7000,,,0,12,18,14,0,0
Cadillac,DTS,2007,51469,18.31166667,0,0,0,15,0,0,0,493.7222222,-1,0,18,0,0,8,4.6,Front-Wheel Drive,2250,0,Gasoline,23,0,0,19,113,23283,Automatic,19,31.6,Large Cars,2007,-3750,,,0,15,23,18,0,0
Cadillac,DTS,2008,30479,18.31166667,0,0,0,15,0,0,0,493.7222222,-1,0,18,0,0,8,4.6,Front-Wheel Drive,2250,0,Gasoline,23,0,0,19,113,24418,Automatic,19,31.7,Large Cars,2008,-3750,,,0,15,23,18,0,0
Cadillac,DTS,2009,17330,18.31166667,0,0,0,15,0,0,0,493.7222222,-1,0,18,0,0,8,4.6,Front-Wheel Drive,2250,0,Gasoline,23,0,0,19,113,25520,Automatic,19,31.9,Large Cars,2009,-3750,,,0,15,23,18,0,0
Cadillac,DTS,2010,18640,18.31166667,0,0,0,15,0,0,0,493.7222222,-1,0,18,0,0,8,4.6,Front-Wheel Drive,2250,0,Gasoline,22,0,0,19,113,28656,Automatic,19,31.9,Large Cars,2010,-3750,,,0,15,22,18,0,0
Cadillac,DTS,2011,11589,18.31166667,0,0,0,15,0,0,0,493.7222222,-1,0,18,0,0,8,4.6,Front-Wheel Drive,2250,0,Gasoline,23,0,0,19,113,30410,Automatic,19,31.7,Large Cars,2011,-3750,,,0,15,23,18,0,0
Cadillac,DTS,2012,465,18.31166667,0,0,0,15,0,0,0,493.7222222,-1,0,18,0,0,8,4.6,Front-Wheel Drive,2250,0,Gasoline,23,0,0,19,113,30410,Automatic,19,31.7,Large Cars,2011,-3750,,,0,15,23,18,0,0
Cadillac,DTS,2013,19,18.31166667,0,0,0,15,0,0,0,493.7222222,-1,0,18,0,0,8,4.6,Front-Wheel Drive,2250,0,Gasoline,23,0,0,19,113,30410,Automatic,19,31.7,Large Cars,2011,-3750,,,0,15,23,18,0,0
Cadillac,DTS,2014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,DTS,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,DTS,2016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,DTS,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,DTS,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,Eldorado,2000,13289,17.34789474,0,0,0,15,0,0,0,467.7368421,-1,0,19,0,0,8,4.6,Front-Wheel Drive,2600,0,Gasoline,25,0,0,15,100,15888,Automatic,19.1,35.3,Midsize Cars,2000,-5500,,,0,15,25,19,0,0
Cadillac,Eldorado,2001,9859,18.31166667,0,0,0,15,0,0,0,493.7222222,-1,0,18,0,0,8,4.6,Front-Wheel Drive,2750,0,Gasoline,25,0,0,15,100,16750,Automatic,18.7,35.1,Midsize Cars,2001,-6250,,,0,15,25,18,0,0
Cadillac,Eldorado,2002,5661,17.34789474,0,0,0,16,0,0,0,467.7368421,-1,0,19,0,0,8,4.6,Front-Wheel Drive,2100,0,Gasoline,25,0,0,15,100,17677,Automatic,19.5,34.5,Midsize Cars,2002,-3000,,,0,16,25,19,0,0
Cadillac,Eldorado,2003,193,17.34789474,0,0,0,16,0,0,0,467.7368421,-1,0,19,0,0,8,4.6,Front-Wheel Drive,2100,0,Gasoline,25,0,0,15,100,17677,Automatic,19.5,34.5,Midsize Cars,2002,-3000,,,0,16,25,19,0,0
Cadillac,Eldorado,2004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,Eldorado,2005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,Eldorado,2006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,Eldorado,2007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,Eldorado,2008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,Eldorado,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,Eldorado,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,Eldorado,2011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,Eldorado,2012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,Eldorado,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,Eldorado,2014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,Eldorado,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,Eldorado,2016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,Eldorado,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,Eldorado,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,ELR,2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,ELR,2001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,ELR,2002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,ELR,2003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,ELR,2004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,ELR,2005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,ELR,2006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,ELR,2007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,ELR,2008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,ELR,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,ELR,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,ELR,2011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,ELR,2012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,ELR,2013,6,3.614241816,0.246,0,5,31,85,0,39,91,-1,0,33,82,0,4,1.4,Front-Wheel Drive,1500,800,Gasoline or Electricity,35,80,42,11,83,34770,Automatic,47.6,53.5,Subcompact Cars,2014,2250,126 kW,GMX,0,54,55,54,31115,0
Cadillac,ELR,2014,1310,3.614241816,0.246,0,5,31,85,0,39,91,-1,0,33,82,0,4,1.4,Front-Wheel Drive,1500,800,Gasoline or Electricity,35,80,42,11,83,34770,Automatic,47.6,53.5,Subcompact Cars,2014,2250,126 kW,GMX,0,54,55,54,31115,0
Cadillac,ELR,2015,1024,3.614241816,0.246,0,5,31,85,0,39,91,-1,0,33,82,0,4,1.4,Front-Wheel Drive,1500,800,Gasoline or Electricity,35,80,42,11,83,35317,Automatic,47.6,53.5,Subcompact Cars,2015,2250,126 kW 3-Phase AC,GMX,0,54,55,54,20045,25045
Cadillac,ELR,2016,534,3.504650431,0.234,0,5,31,87,0,38,91,-1,0,32,85,0,4,1.4,Front-Wheel Drive,1550,750,Gasoline or Electricity,33,83,41,11,83,36862,Automatic,42.8,46.8,Subcompact Cars,2016,2500,55 and 174kW 3-Phase AC,GMX,0,55,54,55,18950,23230
Cadillac,ELR,2017,17,3.504650431,0.234,0,5,31,87,0,38,91,-1,0,32,85,0,4,1.4,Front-Wheel Drive,1550,750,Gasoline or Electricity,33,83,41,11,83,36862,Automatic,42.8,46.8,Subcompact Cars,2016,2500,55 and 174kW 3-Phase AC,GMX,0,55,54,55,18950,23230
Cadillac,ELR,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,Escalade,2000,23346,25.35461538,0,0,0,11,0,0,0,683.6153846,-1,0,13,0,0,8,5.7,4-Wheel or All-Wheel Drive,3100,0,Gasoline,15,0,0,0,0,16314,Automatic,13.6,20.8,Sport Utility Vehicle - 4WD,2000,-8000,,,0,11,15,13,0,0
Cadillac,Escalade,2001,31270,25.35461538,0,0,0,11,0,0,0,683.6153846,-1,0,13,0,0,8,5.7,4-Wheel or All-Wheel Drive,3100,0,Gasoline,15,0,0,0,0,16314,Automatic,13.6,20.8,Sport Utility Vehicle - 4WD,2000,-8000,,,0,11,15,13,0,0
Cadillac,Escalade,2002,36114,23.54357143,0,0,0,13,0,0,0,634.7857143,-1,0,14,0,0,8,5.3,Rear-Wheel Drive,2900,0,Gasoline,17,0,0,0,0,18044,Automatic,15.8,23.2,Sport Utility Vehicle - 2WD,2002,-7000,,,0,13,17,14,0,0
Cadillac,Escalade,2003,35621,23.54357143,0,0,0,13,0,0,0,634.7857143,-1,0,14,0,0,8,5.3,Rear-Wheel Drive,2900,0,Gasoline,16,0,0,0,0,19019,Automatic,15.5,22.6,Sport Utility Vehicle - 2WD,2003,-7000,,,0,13,16,14,0,0
Cadillac,Escalade,2004,36994,23.54357143,0,0,0,13,0,0,0,634.7857143,-1,0,14,0,0,8,5.3,Rear-Wheel Drive,2900,0,Gasoline,17,0,0,0,0,20149,Automatic,16.1,23,Sport Utility Vehicle - 2WD,2004,-7000,,,0,13,17,14,0,0
Cadillac,Escalade,2005,29876,21.974,0,0,0,14,0,0,0,592.4666667,-1,0,15,0,0,8,5.3,Rear-Wheel Drive,2700,0,Gasoline,19,0,0,0,0,21255,Automatic,16.8,25.6,Sport Utility Vehicle - 2WD,2005,-6000,,,0,14,19,15,0,0
Cadillac,Escalade,2006,39017,23.54357143,0,0,0,13,0,0,0,634.7857143,-1,0,14,0,0,8,6,Rear-Wheel Drive,3500,0,Gasoline,17,0,0,0,0,22353,Automatic,15.8,22.9,Sport Utility Vehicle - 2WD,2006,-10000,,,0,13,17,14,0,0
Cadillac,Escalade,2007,36654,23.54357143,0,0,0,12,0,0,0,634.7857143,-1,0,14,0,0,8,6.2,4-Wheel or All-Wheel Drive,3500,0,Gasoline,18,0,0,0,0,22989,Automatic,14.8,24.359,Sport Utility Vehicle - 4WD,2007,-10000,,,0,12,18,14,0,0
Cadillac,Escalade,2008,23947,23.54357143,0,0,0,12,0,0,0,634.7857143,-1,0,14,0,0,8,6.2,Rear-Wheel Drive,3500,0,Gasoline,19,0,0,0,0,24564,Automatic,14.9,26.1,Sport Utility Vehicle - 2WD,2008,-10000,,,0,12,19,14,0,0
Cadillac,Escalade,2009,16873,16.4805,0,0,0,20,0,0,0,444.35,-1,0,20,0,0,8,6,Rear-Wheel Drive,2000,0,Gasoline,21,0,0,0,0,25599,Automatic,26.8,30.1459,Sport Utility Vehicle - 2WD,2009,-2500,288V Ni-MH,,0,20,21,20,0,0
Cadillac,Escalade,2010,16118,20.600625,6.2425,0,0,14,10,0,0,555.4375,-1,516.8333333,16,12,0,8,6.2,Rear-Wheel Drive,2500,2950,Gasoline or E85,20,16,0,0,0,29780,Automatic,17.2999,28.4,Sport Utility Vehicle - 2WD,2010,-5000,,,0,14,20,16,0,0
Cadillac,Escalade,2011,15079,15.69571429,0,0,0,20,0,0,0,423.1904762,-1,0,21,0,0,8,6,Rear-Wheel Drive,1900,0,Gasoline,23,0,0,0,0,30511,Automatic,25.8,32.8,Sport Utility Vehicle - 2WD,2011,-2000,288V Ni-MH,,0,20,23,21,0,0
Cadillac,Escalade,2012,12615,20.600625,6.2425,0,0,14,10,0,0,555.4375,-1,516.8333333,16,12,0,8,6.2,Rear-Wheel Drive,2500,2950,Gasoline or E85,18,15,0,0,0,31465,Automatic,17.3,28.4,Sport Utility Vehicle - 2WD,2012,-5000,,GMX,0,14,18,16,0,0
Cadillac,Escalade,2013,12592,20.600625,6.2425,0,0,14,10,0,0,570,-1,516.8333333,16,12,0,8,6.2,Rear-Wheel Drive,2500,2950,Gasoline or E85,18,15,0,0,0,32466,Automatic,17.3,28.4,Standard Sport Utility Vehicle 2WD,2013,-5000,,GMX,0,14,18,16,0,0
Cadillac,Escalade,2014,19482,20.600625,6.2425,0,0,14,10,0,0,571,-1,516.8333333,16,12,0,8,6.2,Rear-Wheel Drive,2500,2950,Gasoline or E85,18,15,0,0,0,33886,Automatic,17.3,28.4,Standard Sport Utility Vehicle 2WD,2014,-5000,,GMX,0,14,18,16,55400,0
Cadillac,Escalade,2015,21230,19.38882353,0,0,0,15,0,0,0,526,-1,0,17,0,0,8,6.2,Rear-Wheel Drive,2350,0,Gasoline,21,0,0,0,0,34679,Automatic,18.1,28.9,Standard Sport Utility Vehicle 2WD,2015,-4250,,GMX,0,15,21,17,36220,48675
Cadillac,Escalade,2016,23604,19.38882353,0,0,0,15,0,0,0,511,-1,0,17,0,0,8,6.2,Rear-Wheel Drive,2350,0,Gasoline,22,0,0,0,0,36691,Automatic,18.5,30.1,Standard Sport Utility Vehicle 2WD,2016,-4250,,GMX,0,15,22,17,37800,44200
Cadillac,Escalade,2017,22994,19.38882353,0,0,0,15,0,0,0,512,-1,0,17,0,0,8,6.2,Rear-Wheel Drive,2350,0,Gasoline,22,0,0,0,0,37676,Automatic,18.5,29.9,Standard Sport Utility Vehicle 2WD,2017,-4250,,GMX,0,15,22,17,39600,45100
Cadillac,Escalade,2018,24815,19.38882353,0,0,0,14,0,0,0,517,-1,0,17,0,0,8,6.2,Rear-Wheel Drive,2900,0,Gasoline,23,0,0,0,0,39003,Automatic,17.7,31.5,Standard Sport Utility Vehicle 2WD,2018,-7000,,GMX,0,14,23,17,0,0
Cadillac,Escalade ESV,2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,Escalade ESV,2001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadillac,Escalade ESV,2002,36,25.35461538,0,0,0,11,0,0,0,683.6153846,-1,0,13,0,0,8,6,4-Wheel or All-Wheel Drive,3100,0,Gasoline,15,0,0,0,0,19127,Automatic,13.7,21,Sport Utility Vehicle - 4WD,2003,-8000,,,0,11,15,13,0,0
Cadillac,Escalade ESV,2003,12866,25.35461538,0,0,0,11,0,0,0,683.6153846,-1,0,13,0,0,8,6,4-Wheel or All-Wheel Drive,3100,0,Gasoline,15,0,0,0,0,19127,Automatic,13.7,21,Sport Utility Vehicle - 4WD,2003,-8000,,,0,11,15,13,0,0
Cadillac,Escalade ESV,2004,15618,25.35461538,0,0,0,12,0,0,0,683.6153846,-1,0,13,0,0,8,6,4-Wheel or All-Wheel Drive,3100,0,Gasoline,16,0,0,0,0,20259,Automatic,14.6,21.9,Sport Utility Vehicle - 4WD,2004,-8000,,,0,12,16,13,0,0
Cadillac,Escalade ESV,2005,13502,25.35461538,0,0,0,12,0,0,0,683.6153846,-1,0,13,0,0,8,6,4-Wheel or All-Wheel Drive,3800,0,Gasoline,16,0,0,0,0,21368,Automatic,14.4444,22.3,Sport Utility Vehicle - 4WD,2005,-11500,,,0,12,16,13,0,0
Cadillac,Escalade ESV,2006,16170,25.35461538,0,0,0,12,0,0,0,683.6153846,-1,0,13,0,0,8,6,4-Wheel or All-Wheel Drive,3800,0,Gasoline,16,0,0,0,0,22474,Automatic,14.4444,22.2,Sport Utility Vehicle - 4WD,2006,-11500,,,0,12,16,13,0,0
Cadillac,Escalade ESV,2007,16370,25.35461538,0,0,0,12,0,0,0,683.6153846,-1,0,13,0,0,8,6,4-Wheel or All-Wheel Drive,3800,0,Gasoline,16,0,0,0,0,22474,Automatic,14.4444,22.2,Sport Utility Vehicle - 4WD,2006,-11500,,,0,12,16,13,0,0
Cadillac,Escalade ESV,2008,11054,23.54357143,0,0,0,12,0,0,0,634.7857143,-1,0,14,0,0,8,6.2,Rear-Wheel Drive,3500,0,Gasoline,19,0,0,0,0,25120,Automatic,14.9,26.1,Sport Utility Vehicle - 2WD,2008,-10000,,,0,12,19,14,0,0
Cadillac,Escalade ESV,2009,6588,21.974,6.81,0,0,12,10,0,0,592.4666667,-1,563.8181818,15,11,0,8,6.2,Rear-Wheel Drive,2700,3200,Gasoline or E85,19,14,0,0,0,25749,Automatic,15,26.6,Sport Utility Vehicle - 2WD,2009,-6000,,,0,12,19,15,0,0
Cadillac,Escalade ESV,2010,8674,20.600625,6.2425,0,0,14,10,0,0,555.4375,-1,516.8333333,16,12,0,8,6.2,Rear-Wheel Drive,2500,2950,Gasoline or E85,20,16,0,0,0,29782,Automatic,17.2999,28.4,Sport Utility Vehicle - 2WD,2010,-5000,,,0,14,20,16,0,0
Cadillac,Escalade ESV,2011,8388,20.600625,6.2425,0,0,14,10,0,0,555.4375,-1,516.8333333,16,12,0,8,6.2,Rear-Wheel Drive,2500,2950,Gasoline or E85,18,15,0,0,0,30520,Automatic,17.3,28.4,Sport Utility Vehicle - 2WD,2011,-5000,,,0,14,18,16,0,0
